Date	Max Temp (C)	Min Temp (C)	Mean Temp (C)	Total Rain (mm)	Total Snow (cm)	pais	region	detalle	nota
7/5/2017	15.8	3.2	9.5	0	0	kenia	africa	Beta	
8/5/2017	16.8	5.2	11	0	0	kenia	africa	Gamma	
9/5/2017	20.8	8.8	14.8	4.2	0	kenia	africa	Gamma	no se pudo tomar datos
10/5/2017	23.8	11.9	17.9	4.4	0	kenia	africa	Gamma	
11/5/2017	21.9	11.4	16.7	0	0	kenia	africa	DDD	medida difusa
12/5/2017	22.4	9.1	15.8	0	0	kenia	africa	DDD	con error
13/5/2017	18.4	8.3	13.4	1.4	0	kenia	africa	EEE	no se pudo tomar datos
14/5/2017	24.9	13.6	19.3	0	0	kenia	africa	EEE	no se pudo tomar datos
15/5/2017	28.2	17.5	22.9	0	0	kenia	africa	FFF	no se pudo tomar datos
16/5/2017	22.2	10.3	16.3	29.8	0	kenia	africa	FFF	no se pudo tomar datos
17/5/2017	15.4	8.3	11.9	10.8	0	kenia	africa		no se pudo tomar datos
18/5/2017	16.6	6.3	11.5	0	0	kenia	africa	GGG	no se pudo tomar datos
19/5/2017	20.2	9.2	14.7	0	0	kenia	africa	GGG	no se pudo tomar datos
20/5/2017	22.8	8.7	15.8	0	0	kenia	africa	ZZZ	no se pudo tomar datos
21/5/2017	23.8	10.4	17.1	0	0	kenia	africa	ZZZ	no se pudo tomar datos
22/5/2017	19	12.9	16	1	0	kenia	africa	PPP	no se pudo tomar datos
23/5/2017	20.8	10.8	15.8	0	0	kenia	africa	OOO	no se pudo tomar datos
24/5/2017	21.4	11.4	16.4	0	0	kenia	africa	KKK	no se pudo tomar datos
25/5/2017	25.2	9.4	17.3	4.6	0	kenia	africa	HHH	no se pudo tomar datos
26/5/2017	22.8	16.3	19.6	3.6	0	kenia	africa	YYY	no se pudo tomar datos
27/5/2017	16.9	8.6	12.8	4.2	0	kenia	africa		no se pudo tomar datos
28/5/2017	16.1	8.1	12.1	0.6	0	kenia	africa	TTT	no se pudo tomar datos
29/5/2017	20.5	6.1	13.3	0	0	kenia	africa	RRR	no se pudo tomar datos
30/5/2017	22.6	12	17.3	2	0	kenia	africa	JJJ	no se pudo tomar datos
31/5/2017	20.2	9.1	14.7	0	0	kenia	africa	WWW	no se pudo tomar datos
1/6/2017	25.2	9.7	17.5	0	0	kenia	africa	QQQ	no se pudo tomar datos
2/6/2017	30.4	15.7	23.1	0	0	kenia	africa	NNN	no se pudo tomar datos
3/6/2017	28.1	19.1	23.6	22	0	kenia	africa	NNN	no se pudo tomar datos
4/6/2017	21.3	14	17.7	0.2	0	kenia	africa	NNN	no se pudo tomar datos
5/6/2017	17	13.4	15.2	0.6	0	kenia	africa		no se pudo tomar datos
6/6/2017	23	12.9	18	0	0	kenia	africa		no se pudo tomar datos
7/6/2017	27.5	13.3	20.4	0	0	kenia	africa		no se pudo tomar datos
8/6/2017	28	14.6	21.3	0	0	kenia	africa		no se pudo tomar datos
9/6/2017	27.9	19.2	23.6	0	0	kenia	africa		no se pudo tomar datos
10/6/2017	24.6	15.8	20.2	0.4	0	kenia	africa		no se pudo tomar datos
11/6/2017	24.1	13.1	18.6	10.4	0	kenia	africa		no se pudo tomar datos
12/6/2017	17.9	12.9	15.4	26.2	0	kenia	africa		no se pudo tomar datos
13/6/2017	19.9	16.8	18.4	41.4	0	kenia	africa		no se pudo tomar datos
14/6/2017	19.8	14.6	17.2	1.4	0	kenia	africa		no se pudo tomar datos
15/6/2017	23.6	13.6	18.6	0	0	kenia	africa		no se pudo tomar datos
16/6/2017	24.8	11.4	18.1	0	0	kenia	africa		no se pudo tomar datos
17/6/2017	27.2	14	20.6	23.4	0	kenia	africa		no se pudo tomar datos
18/6/2017	25.7	16.6	21.2	2	0	kenia	africa		no se pudo tomar datos
19/6/2017	24.6	14.6	19.6	0	0	kenia	africa		no se pudo tomar datos
20/6/2017	21.7	12.1	16.9	0	0	kenia	africa		no se pudo tomar datos
21/6/2017	22.1	10.4	16.3	0	0	kenia	africa		no se pudo tomar datos
22/6/2017	23.8	11.5	17.7	0	0	kenia	africa		no se pudo tomar datos
23/6/2017	26.8	13.4	20.1	0	0	kenia	africa		no se pudo tomar datos
24/6/2017	21.9	19.2	20.6	40	0	kenia	africa		no se pudo tomar datos
25/6/2017	24	18.2	21.1	0.2	0	kenia	africa		no se pudo tomar datos
26/6/2017	26.3	17	21.7	0	0	kenia	africa		no se pudo tomar datos
27/6/2017	28.4	15	21.7	0	0	kenia	africa		no se pudo tomar datos
28/6/2017	29.2	16.3	22.8	0	0	kenia	africa		no se pudo tomar datos
29/6/2017	30.7	19.1	24.9	0	0	kenia	africa		no se pudo tomar datos
30/6/2017	29.7	22.8	26.3	0	0	kenia	africa		no se pudo tomar datos
1/7/2017	33.2	21.6	27.4	0	0	kenia	africa		no se pudo tomar datos
2/7/2017	29.8	21.2	25.5	0	0	kenia	africa		no se pudo tomar datos
3/7/2017	24.4	18.9	21.7	0.6	0	kenia	africa		no se pudo tomar datos
4/7/2017	23.4	16	19.7	3.2	0	kenia	africa		no se pudo tomar datos
5/7/2017	27.7	14.5	21.1	0	0	kenia	africa		no se pudo tomar datos
6/7/2017	27.7	18.7	23.2	0	0	kenia	africa		no se pudo tomar datos
7/7/2017	23.4	19.5	21.5	10	0	kenia	africa		no se pudo tomar datos
8/7/2017	30.6	19	24.8	7	0	kenia	africa		no se pudo tomar datos
9/7/2017	23.5	17.7	20.6	0	0	kenia	africa		no se pudo tomar datos
10/7/2017	23.1	14.3	18.7	0	0	kenia	africa		no se pudo tomar datos
11/7/2017	25.4	13.4	19.4	0	0	kenia	africa		no se pudo tomar datos
12/7/2017	27.4	16	21.7	0	0	kenia	africa		no se pudo tomar datos
13/7/2017	23.9	19.6	21.8	11	0	kenia	africa		no se pudo tomar datos
14/7/2017	24.1	17.6	20.9	0	0	kenia	africa		no se pudo tomar datos
15/7/2017	21.9	17.6	19.8	2.8	0	kenia	africa	Alfa	no se pudo tomar datos
16/7/2017	24.8	16.6	20.7	0	0	kenia	africa	Alfa	no se pudo tomar datos
17/7/2017	23.4	14	18.7	0.2	0	kenia	africa	Alfa	no se pudo tomar datos
18/7/2017	26.2	14	20.1	0	0	kenia	africa	Beta	no se pudo tomar datos
19/7/2017	27.5	16.5	22	0	0	kenia	africa	Beta	no se pudo tomar datos
20/7/2017	28	18.9	23.5	0	0	kenia	africa	Beta	no se pudo tomar datos
21/7/2017	29.4	20.8	25.1	0	0	kenia	africa	Gamma	no se pudo tomar datos
22/7/2017	29.7	20.5	25.1	0	0	kenia	africa	Gamma	no se pudo tomar datos
23/7/2017	26.4	17.7	22.1	11.4	0	kenia	africa	Gamma	no se pudo tomar datos
24/7/2017	22.9	13.8	18.4	0	0	kenia	africa	DDD	no se pudo tomar datos
25/7/2017	25.8	14.7	20.3	0	0	kenia	africa	DDD	no se pudo tomar datos
26/7/2017	26	15.9	21	0.2	0	kenia	africa	EEE	no se pudo tomar datos
27/7/2017	25	18	21.5	10.2	0	kenia	africa	EEE	no se pudo tomar datos
28/7/2017	18.5	14.2	16.4	9.8	0	kenia	africa	FFF	no se pudo tomar datos
29/7/2017	21.3	12	16.7	0	0	kenia	africa	FFF	no se pudo tomar datos
30/7/2017	24	13.8	18.9	0.8	0	kenia	africa		no se pudo tomar datos
31/7/2017	21.8	14.3	18.1	12.8	0	kenia	africa	GGG	no se pudo tomar datos
1/8/2017	26.1	14.8	20.5	0	0	kenia	africa	GGG	no se pudo tomar datos
2/8/2017	27.8	16.1	22	0	0	kenia	africa	ZZZ	no se pudo tomar datos
3/8/2017	28	16.6	22.3	0	0	kenia	africa	ZZZ	no se pudo tomar datos
4/8/2017	27.7	18.3	23	0.6	0	kenia	africa	PPP	no se pudo tomar datos
5/8/2017	25.4	17.7	21.6	1.6	0	kenia	africa	OOO	no se pudo tomar datos
6/8/2017	25.6	14.9	20.3	0	0	kenia	africa	KKK	no se pudo tomar datos
7/8/2017	23.1	15.9	19.5	6.2	0	kenia	africa	HHH	no se pudo tomar datos
8/8/2017	27	14	20.5	0	0	kenia	africa	YYY	no se pudo tomar datos
9/8/2017	28.7	15.4	22.1	0	0	kenia	africa		no se pudo tomar datos
10/8/2017	28.6	16.6	22.6	0	0	kenia	africa	TTT	no se pudo tomar datos
11/8/2017	29.7	17.8	23.8	0	0	kenia	africa	RRR	no se pudo tomar datos
12/8/2017	27.9	19.1	23.5	2.2	0	kenia	africa	JJJ	no se pudo tomar datos
13/8/2017	21.1	16	18.6	44.4	0	kenia	africa	WWW	no se pudo tomar datos
14/8/2017	17.6	12	14.8	0	0	kenia	africa	QQQ	no se pudo tomar datos
15/8/2017	17.5	12.2	14.9	5.2	0	kenia	africa	NNN	no se pudo tomar datos
16/8/2017	18.5	14.6	16.6	13.2	0	kenia	africa	NNN	no se pudo tomar datos
17/8/2017	22.8	14.6	18.7	0	0	kenia	africa	NNN	no se pudo tomar datos
18/8/2017	22.2	11.7	17	0	0	kenia	africa	Alfa	no se pudo tomar datos
19/8/2017	23.5	10.6	17.1	0	0	kenia	africa	Alfa	no se pudo tomar datos
20/8/2017	27.3	12.8	20.1	0	0	kenia	africa	Alfa	no se pudo tomar datos
21/8/2017	23.1	17.9	20.5	0	0	kenia	africa	Beta	no se pudo tomar datos
22/8/2017	23.8	17.3	20.6	0	0	kenia	africa	Beta	no se pudo tomar datos
23/8/2017	26	14.7	20.4	0	0	kenia	africa	Beta	no se pudo tomar datos
24/8/2017	27.7	14.5	21.1	0	0	kenia	africa	Gamma	no se pudo tomar datos
25/8/2017	28.9	17.6	23.3	0	0	kenia	africa	Gamma	no se pudo tomar datos
26/8/2017	28.6	17	22.8	0.4	0	kenia	africa	Gamma	no se pudo tomar datos
27/8/2017	25.6	18.4	22	0	0	kenia	africa	DDD	no se pudo tomar datos
28/8/2017	21.9	14.2	18.1	0	0	kenia	africa	DDD	no se pudo tomar datos
29/8/2017	22.6	11.4	17	0	0	kenia	africa	EEE	no se pudo tomar datos
30/8/2017	27.3	16.7	22	0.2	0	kenia	africa	EEE	no se pudo tomar datos
31/8/2017	25.3	19.8	22.6	11.2	0	kenia	africa	FFF	no se pudo tomar datos
1/9/2017	25.9	18.7	22.3	0	0	kenia	africa	FFF	no se pudo tomar datos
2/9/2017	28.6	18.3	23.5	4.4	0	kenia	africa		no se pudo tomar datos
3/9/2017	25.5	18	21.8	0	0	kenia	africa	GGG	no se pudo tomar datos
4/9/2017	27.7	16.3	22	0.4	0	kenia	africa	GGG	no se pudo tomar datos
5/9/2017	30.8	20.1	25.5	3	0	kenia	africa	ZZZ	no se pudo tomar datos
6/9/2017	23.2	10.6	16.9	5	0	kenia	africa	ZZZ	no se pudo tomar datos
7/9/2017	22.1	10.6	16.4	0	0	kenia	africa	PPP	no se pudo tomar datos
8/9/2017	24.7	11.4	18.1	0	0	kenia	africa	OOO	no se pudo tomar datos
9/9/2017	23.1	14.3	18.7	0	0	kenia	africa	KKK	no se pudo tomar datos
10/9/2017	24.8	14.6	19.7	0	0	kenia	africa	HHH	no se pudo tomar datos
11/9/2017	25.1	10.1	17.6	7.2	0	kenia	africa	YYY	no se pudo tomar datos
12/9/2017	14.1	6.1	10.1	0	0	kenia	africa		no se pudo tomar datos
13/9/2017	12.6	5.9	9.3	19	0	kenia	africa	TTT	no se pudo tomar datos
14/9/2017	10.9	4.6	7.8	0	0	kenia	africa	RRR	no se pudo tomar datos
15/9/2017	18.3	4.8	11.6	0.2	0	kenia	africa	JJJ	no se pudo tomar datos
16/9/2017	18.6	9.3	14	0.4	0	kenia	africa	WWW	no se pudo tomar datos
17/9/2017	17.2	8	12.6	2.6	0	kenia	africa	QQQ	no se pudo tomar datos
18/9/2017	12.4	3.4	7.9	0.2	0	kenia	africa	NNN	no se pudo tomar datos
19/9/2017	13	1.2	7.1	0	0	kenia	africa	NNN	no se pudo tomar datos
20/9/2017	19.8	9.2	14.5	0.2	0	kenia	africa	NNN	no se pudo tomar datos
21/9/2017	23.2	14	18.6	6.2	0	kenia	africa	Alfa	no se pudo tomar datos
22/9/2017	14	6.9	10.5	0	0	kenia	africa	Alfa	no se pudo tomar datos
23/9/2017	17.2	7.3	12.3	1.2	0	kenia	africa	Alfa	no se pudo tomar datos
24/9/2017	21.8	6.7	14.3	0	0	kenia	africa	Beta	no se pudo tomar datos
25/9/2017	22.8	10.8	16.8	0	0	kenia	africa	Beta	no se pudo tomar datos
26/9/2017	25.5	11.9	18.7	0	0	kenia	africa	Beta	no se pudo tomar datos
27/9/2017	25.5	12.8	19.2	0	0	kenia	africa	Gamma	no se pudo tomar datos
28/9/2017	24.8	14.8	19.8	0	0	kenia	africa	Gamma	no se pudo tomar datos
29/9/2017	18	8.7	13.4	0	0	kenia	africa	Gamma	no se pudo tomar datos
30/9/2017	17.3	9.3	13.3	0	0	kenia	africa	DDD	no se pudo tomar datos
1/10/2017	16.6	10.4	13.5	0	0	kenia	africa	DDD	no se pudo tomar datos
2/10/2017	20.3	8.7	14.5	0	0	kenia	africa	EEE	no se pudo tomar datos
3/10/2017	23.1	8.8	16	0	0	kenia	africa	EEE	no se pudo tomar datos
4/10/2017	16.6	9.8	13.2	23.6	0	kenia	africa	FFF	no se pudo tomar datos
5/10/2017	13.7	7.9	10.8	0	0	kenia	africa	FFF	no se pudo tomar datos
6/10/2017	16.3	8	12.2	0.4	0	kenia	africa		no se pudo tomar datos
7/10/2017	18.2	11.9	15.1	4	0	kenia	africa	GGG	no se pudo tomar datos
8/10/2017	17.5	8.7	13.1	19.8	0	kenia	africa	GGG	no se pudo tomar datos
9/10/2017	12.5	5.2	8.9	0.8	0	kenia	africa	ZZZ	no se pudo tomar datos
10/10/2017	11.8	4.6	8.2	0	0	kenia	africa	ZZZ	no se pudo tomar datos
11/10/2017	13.1	2.6	7.9	0	0	kenia	africa	PPP	no se pudo tomar datos
12/10/2017	13.2	2.6	7.9	0	0	kenia	africa	OOO	no se pudo tomar datos
13/10/2017	17.8	2.2	10	0	0	kenia	africa	KKK	no se pudo tomar datos
14/10/2017	24.8	13.7	19.3	0	0	kenia	africa	HHH	no se pudo tomar datos
15/10/2017	23.6	18.2	20.9	6.4	0	kenia	africa	YYY	no se pudo tomar datos
16/10/2017	21.7	14.6	18.2	7.6	0	kenia	africa		no se pudo tomar datos
17/10/2017	18.4	14.3	16.4	0.4	0	kenia	africa	TTT	no se pudo tomar datos
18/10/2017	16.9	5.9	11.4	1.4	0	kenia	africa	RRR	no se pudo tomar datos
19/10/2017	7.5	3	5.3	0	0	kenia	africa	JJJ	no se pudo tomar datos
20/10/2017	6.8	1.8	4.3	1.2	0	kenia	africa	WWW	no se pudo tomar datos
21/10/2017	7.4	5.6	6.5	3	0	kenia	africa	QQQ	no se pudo tomar datos
22/10/2017	12.6	6	9.3	0	0	kenia	africa	NNN	no se pudo tomar datos
23/10/2017	8.6	6.9	7.8	5.8	0	kenia	africa	NNN	no se pudo tomar datos
24/10/2017	11.5	4.9	8.2	1	0	kenia	africa	NNN	no se pudo tomar datos
25/10/2017	13.1	5.2	9.2	3.8	0	kenia	africa	Alfa	no se pudo tomar datos
26/10/2017	10.9	7.2	9.1	0.8	0	kenia	africa	Alfa	no se pudo tomar datos
27/10/2017	11.2	5.7	8.5	0.2	0	kenia	africa	Alfa	no se pudo tomar datos
28/10/2017	13.7	7	10.4	6.2	0	kenia	africa	Beta	no se pudo tomar datos
29/10/2017	14.2	8.5	11.4	0.6	0	kenia	africa	Beta	no se pudo tomar datos
30/10/2017	10	2.8	6.4	0	0	kenia	africa	Beta	no se pudo tomar datos
31/10/2017	7.2	1.5	4.4	0	0	kenia	africa	Gamma	no se pudo tomar datos
1/11/2017	6.9	1.9	4.4	0	0	kenia	africa	Gamma	no se pudo tomar datos
2/11/2017	7.6	-0.3	3.7	0	0	kenia	africa	Gamma	no se pudo tomar datos
3/11/2017	6.3	-1	2.7	0	0	kenia	africa	DDD	no se pudo tomar datos
4/11/2017	11.7	4.3	8	2.4	0	kenia	africa	DDD	no se pudo tomar datos
5/11/2017	12.2	5.7	9	2	0	kenia	africa	EEE	no se pudo tomar datos
6/11/2017	8.3	2.6	5.5	3	0	kenia	africa	EEE	no se pudo tomar datos
7/11/2017	4.8	-0.2	2.3	1.8	0	kenia	africa	FFF	no se pudo tomar datos
8/11/2017	4.4	-1.4	1.5	0.2	0	kenia	africa	FFF	no se pudo tomar datos
9/11/2017	6.5	2.7	4.6	0	0	kenia	africa		no se pudo tomar datos
10/11/2017	7.1	3.5	5.3	0	0	kenia	africa	GGG	no se pudo tomar datos
11/11/2017	12.5	0.2	6.4	0	0	kenia	africa	GGG	no se pudo tomar datos
12/11/2017	8.4	1.6	5	3.8	0	kenia	africa	ZZZ	no se pudo tomar datos
13/11/2017	4.7	-0.8	2	0	0	kenia	africa	ZZZ	no se pudo tomar datos
14/11/2017	2.1	-4	-1	0	0	kenia	africa	PPP	no se pudo tomar datos
15/11/2017	1.6	-4.9	-1.7	0	0	kenia	africa	OOO	no se pudo tomar datos
16/11/2017	3.3	-0.6	1.4	0	0.8	kenia	africa	KKK	no se pudo tomar datos
17/11/2017	1.5	-0.6	0.5	0	12.6	kenia	africa	HHH	no se pudo tomar datos
18/11/2017	1.5	-4.7	-1.6	0	2	kenia	africa	YYY	no se pudo tomar datos
19/11/2017	-2	-7.7	-4.9	0	0.6	kenia	africa		no se pudo tomar datos
20/11/2017	-0.1	-5.1	-2.6	0	0.4	kenia	africa	TTT	no se pudo tomar datos
21/11/2017	-4.6	-8.2	-6.4	0	0	kenia	africa	RRR	no se pudo tomar datos
22/11/2017	3	-7.9	-2.5	3.4	0.4	kenia	africa	JJJ	no se pudo tomar datos
23/11/2017	7.9	2.8	5.4	0	0	kenia	africa	WWW	no se pudo tomar datos
24/11/2017	18	6.8	12.4	16	0	kenia	africa	QQQ	no se pudo tomar datos
25/11/2017	7.8	2	4.9	0	0	kenia	africa	NNN	no se pudo tomar datos
26/11/2017	2.5	-0.9	0.8	0	0	kenia	africa	NNN	no se pudo tomar datos
27/11/2017	-0.1	-3.8	-2	0	0	kenia	africa	NNN	no se pudo tomar datos
28/11/2017	-2.8	-8.2	-5.5	0	0.4	kenia	africa	Alfa	no se pudo tomar datos
29/11/2017	-0.8	-8.3	-4.6	0	0	kenia	africa	Alfa	no se pudo tomar datos
30/11/2017	6.8	-0.9	3	0.6	0	kenia	africa	Alfa	no se pudo tomar datos
1/12/2017	6.2	-8.7	-1.3	0.2	0	kenia	africa	Beta	no se pudo tomar datos
2/12/2017	-3.2	-14.9	-9.1	0	6.2	kenia	africa	Beta	no se pudo tomar datos
3/12/2017	3.3	-3.2	0.1	5.4	0.6	kenia	africa	Beta	no se pudo tomar datos
4/12/2017	0.1	-11.3	-5.6	0	0	kenia	africa	Gamma	no se pudo tomar datos
5/12/2017	-4.6	-13.1	-8.9	0	2.2	kenia	africa	Gamma	no se pudo tomar datos
6/12/2017	-1.1	-6	-3.6	0	0.6	kenia	africa	Gamma	no se pudo tomar datos
7/12/2017	-4.9	-12.9	-8.9	0	0	kenia	africa	DDD	no se pudo tomar datos
8/12/2017	-2.3	-13.9	-8.1	0	0	kenia	africa	DDD	no se pudo tomar datos
9/12/2017	0.2	-4.8	-2.3	0	6.8	kenia	africa	EEE	no se pudo tomar datos
10/12/2017	0.2	-0.8	-0.3	0	20	kenia	africa	EEE	no se pudo tomar datos
11/12/2017	0.4	-3.2	-1.4	0.2	4.8	kenia	africa	FFF	no se pudo tomar datos
12/12/2017	-1.7	-4.2	-3	0	2	kenia	africa	FFF	no se pudo tomar datos
13/12/2017	-1.6	-5.9	-3.8	0	0	kenia	africa		no se pudo tomar datos
14/12/2017	-0.9	-4.8	-2.9	0	0	kenia	africa	GGG	no se pudo tomar datos
15/12/2017	-0.1	-1.9	-1	0	0	kenia	africa	GGG	no se pudo tomar datos
16/12/2017	0.6	-1.4	-0.4	0	0	kenia	africa	ZZZ	no se pudo tomar datos
17/12/2017	0.6	-0.2	0.2	2	0.2	kenia	africa	ZZZ	no se pudo tomar datos
18/12/2017	0.4	-2.4	-1	0	2	kenia	africa	PPP	no se pudo tomar datos
19/12/2017	-2.4	-11.5	-7	0	0	kenia	africa	OOO	no se pudo tomar datos
20/12/2017	-7.7	-15.6	-11.7	0	0	kenia	africa	KKK	no se pudo tomar datos
21/12/2017	-7.2	-10.3	-8.8	0	0.2	kenia	africa	HHH	no se pudo tomar datos
22/12/2017	-5.5	-8.6	-7.1	0	0	kenia	africa	YYY	no se pudo tomar datos
23/12/2017	3.1	-5.8	-1.4	2.6	3	kenia	africa		no se pudo tomar datos
24/12/2017	6.2	2.3	4.3	32	0	kenia	africa	TTT	no se pudo tomar datos
25/12/2017	7.8	3.5	5.7	1	0	kenia	africa	RRR	no se pudo tomar datos
26/12/2017	4.5	1.4	3	0	0	kenia	africa	JJJ	no se pudo tomar datos
27/12/2017	7.4	0.9	4.2	0.2	0	kenia	africa	WWW	no se pudo tomar datos
28/12/2017	8.3	-3.3	2.5	0.8	0	kenia	africa	QQQ	no se pudo tomar datos
29/12/2017	-0.7	-11.1	-5.9	0	0	kenia	africa	NNN	no se pudo tomar datos
30/12/2017	-10.6	-14.5	-12.6	0	0	kenia	africa	NNN	no se pudo tomar datos
31/12/2017	-6.3	-14.9	-10.6	0	0	kenia	africa	NNN	no se pudo tomar datos
1/1/2018	-16.5	-24.6	-20.6	0	0	kenia	africa		no se pudo tomar datos
2/1/2018	-22.6	-27.3	-25	0	1.4	kenia	africa		no se pudo tomar datos
3/1/2018	-19.2	-24.3	-21.8	0	0	kenia	africa		no se pudo tomar datos
4/1/2018	-8.6	-23.3	-16	0	0	kenia	africa		no se pudo tomar datos
5/1/2018	0.3	-12.6	-6.2	12.2	1.8	kenia	africa		no se pudo tomar datos
6/1/2018	7.1	-11.1	-2	14.3	0.4	kenia	africa		no se pudo tomar datos
7/1/2018	-11.1	-16.6	-13.9	0	0.2	kenia	africa		no se pudo tomar datos
8/1/2018	-8.7	-14.7	-11.7	0	0	kenia	africa		no se pudo tomar datos
9/1/2018	-7.8	-12.3	-10.1	0	0	kenia	africa		no se pudo tomar datos
10/1/2018	-4.5	-14.2	-9.4	0	0	kenia	africa		no se pudo tomar datos
11/1/2018	7.3	-6.4	0.5	6.2	0	kenia	africa	Alfa	no se pudo tomar datos
12/1/2018	4.5	0.3	2.4	0	0	kenia	africa	Alfa	no se pudo tomar datos
13/1/2018	5.1	-0.9	2.1	0	0	kenia	africa	Alfa	no se pudo tomar datos
14/1/2018	4.2	-1.3	1.5	5.4	0	kenia	africa	Beta	no se pudo tomar datos
15/1/2018	1.9	-4.1	-1.1	0.2	0	kenia	africa	Beta	no se pudo tomar datos
16/1/2018	-0.5	-5.1	-2.8	0	0	kenia	africa	Beta	no se pudo tomar datos
17/1/2018	0.6	-5.2	-2.3	0	0.6	kenia	africa	Gamma	no se pudo tomar datos
18/1/2018	2.4	-7	-2.3	0	0.2	kenia	africa	Gamma	no se pudo tomar datos
19/1/2018	-2.2	-6.4	-4.3	0	1.4	kenia	africa	Gamma	no se pudo tomar datos
20/1/2018	-6.4	-20.7	-13.6	0	1.6	kenia	africa	DDD	no se pudo tomar datos
21/1/2018	-19.1	-23.8	-21.5	0	0	kenia	africa	DDD	no se pudo tomar datos
22/1/2018	-17.6	-25.4	-21.5	0	0	kenia	africa	EEE	no se pudo tomar datos
23/1/2018	-17.5	-23.2	-20.4	0	0	kenia	africa	EEE	no se pudo tomar datos
24/1/2018	-9.7	-23.8	-16.8	0	0	kenia	africa	FFF	no se pudo tomar datos
25/1/2018	-5.3	-15.5	-10.4	0	2	kenia	africa	FFF	no se pudo tomar datos
26/1/2018	-13.8	-21.5	-17.7	0	0.4	kenia	africa		no se pudo tomar datos
27/1/2018	-6.4	-17.9	-12.2	0	5.6	kenia	africa	GGG	no se pudo tomar datos
28/1/2018	-10.8	-19.9	-15.4	0	0	kenia	africa	GGG	no se pudo tomar datos
29/1/2018	-9.6	-14.2	-11.9	0	0	kenia	africa	ZZZ	no se pudo tomar datos
30/1/2018	-4.4	-12.7	-8.6	0	0	kenia	africa	ZZZ	no se pudo tomar datos
31/1/2018	1.3	-7.1	-2.9	0	0	kenia	africa	PPP	no se pudo tomar datos
1/2/2018	-1.3	-10.9	-6.1	0	12	kenia	africa	OOO	no se pudo tomar datos
2/2/2018	-1.1	-7.9	-4.5	0	4.6	kenia	africa	KKK	no se pudo tomar datos
3/2/2018	-6.9	-15.3	-11.1	0	0	kenia	africa	HHH	no se pudo tomar datos
4/2/2018	-6.1	-16.8	-11.5	0	0	kenia	africa	YYY	no se pudo tomar datos
5/2/2018	-7.9	-15.6	-11.8	0	5.4	kenia	africa		no se pudo tomar datos
6/2/2018	-9.3	-20	-14.7	0	0.4	kenia	africa	TTT	no se pudo tomar datos
7/2/2018	-7.6	-12.9	-10.3	0	0	kenia	africa	RRR	no se pudo tomar datos
8/2/2018	-5.7	-12.3	-9	0	0	kenia	africa	JJJ	no se pudo tomar datos
9/2/2018	-7.1	-12.5	-9.8	0	1.4	kenia	africa	WWW	no se pudo tomar datos
10/2/2018	-6.8	-16.1	-11.5	0	0.4	kenia	africa	QQQ	no se pudo tomar datos
11/2/2018	-11.1	-19.6	-15.4	0	0	kenia	africa	NNN	no se pudo tomar datos
12/2/2018	-9.8	-23.1	-16.5	0	0	kenia	africa	NNN	no se pudo tomar datos
13/2/2018	-6.1	-18.4	-12.3	0	2	kenia	africa	NNN	no se pudo tomar datos
14/2/2018	-2.2	-6.1	-4.2	0	12.4	kenia	africa	Alfa	no se pudo tomar datos
15/2/2018	-5.6	-11.8	-8.7	0	0	kenia	africa	Alfa	no se pudo tomar datos
16/2/2018	-9.5	-15.8	-12.7	0	0	kenia	africa	Alfa	no se pudo tomar datos
17/2/2018	-9.9	-17.4	-13.7	0	0	kenia	africa	Beta	no se pudo tomar datos
18/2/2018	-3.4	-15.6	-9.5	0	2.4	kenia	africa	Beta	no se pudo tomar datos
19/2/2018	1.5	-5.4	-2	0	0	kenia	africa	Beta	no se pudo tomar datos
20/2/2018	2.8	-4.9	-1.1	0	0	kenia	africa	Gamma	no se pudo tomar datos
21/2/2018	4.2	-0.6	1.8	19.2	0	kenia	africa	Gamma	no se pudo tomar datos
22/2/2018	6.1	-1.8	2.2	0	0	kenia	africa	Gamma	no se pudo tomar datos
23/2/2018	1.7	-4.3	-1.3	0	0	kenia	africa	DDD	no se pudo tomar datos
24/2/2018	-4.3	-10.6	-7.5	0	0.2	kenia	africa	DDD	no se pudo tomar datos
25/2/2018	-9	-12.9	-11	0	0	kenia	africa	EEE	no se pudo tomar datos
26/2/2018	-9.7	-14.8	-12.3	0	1.6	kenia	africa	EEE	no se pudo tomar datos
27/2/2018	-6.9	-14.8	-10.9	0	0.4	kenia	africa	FFF	no se pudo tomar datos
28/2/2018	-12.1	-18.2	-15.2	0	0	kenia	africa	FFF	no se pudo tomar datos
1/3/2018	-3.4	-14.2	-8.8	0	2	kenia	africa		no se pudo tomar datos
2/3/2018	-5.5	-16.6	-11.1	0	0.6	kenia	africa	GGG	no se pudo tomar datos
3/3/2018	-13	-18.1	-15.6	0	0	kenia	africa	GGG	no se pudo tomar datos
4/3/2018	-11	-18.5	-14.8	0	1.4	kenia	africa	ZZZ	no se pudo tomar datos
5/3/2018	-9	-17.6	-13.3	0	0	kenia	africa	ZZZ	no se pudo tomar datos
6/3/2018	-6.9	-19.4	-13.2	0	0	kenia	africa	PPP	no se pudo tomar datos
7/3/2018	0.2	-17.8	-8.8	0	0	kenia	africa	OOO	no se pudo tomar datos
8/3/2018	3.3	-6.2	-1.5	0	0.8	kenia	africa	KKK	no se pudo tomar datos
